audit_id,operation_type,transaction_id,type_id,user_id,created_at,changed_by,account_number,recipient_number,amount,comment,status_id,legal_type_id,transaction_date,sender_bank_id,recipient_bank_id,recipient_tin,category_id,recipient_phone,new_legal_type_id,new_transaction_date,new_comment,new_amount,new_status_id,new_sender_bank_id,new_recipient_bank_id,new_recipient_tin,new_category_id,new_recipient_phone
436,INSERT,1532,2,1,2025-05-12 19:18:36.375331,1,40817810000740113466,40817810000367047872,,,,,,,,,,,1,2025-01-20,Автотестовая транзакция,31803.65,4,2,4,70312505347,3,83245769699
437,INSERT,1533,2,2,2025-05-12 19:18:36.375331,2,40817810000940179419,40817810000876904870,,,,,,,,,,,1,2025-01-21,Автотестовая транзакция,14209.87,4,5,2,39425574363,10,+75079229533
438,INSERT,1534,1,2,2025-05-12 19:18:36.375331,2,40817810000919514012,40817810000631011369,,,,,,,,,,,2,2025-01-22,Автотестовая транзакция,26482.87,6,2,3,41778866323,5,86470537448
439,INSERT,1535,1,1,2025-05-12 19:18:36.375331,1,40817810000426200702,40817810000860421115,,,,,,,,,,,1,2025-01-23,Автотестовая транзакция,41318.74,5,4,2,75940573770,4,81152138205
440,INSERT,1536,1,1,2025-05-12 19:18:36.375331,1,40817810000511266657,40817810000465301891,,,,,,,,,,,2,2025-01-24,Автотестовая транзакция,25136.60,7,4,3,90903939980,10,+72411348349
441,INSERT,1537,2,2,2025-05-12 19:18:36.375331,2,40817810000783677102,40817810000419056648,,,,,,,,,,,1,2025-01-25,Автотестовая транзакция,31755.39,3,3,2,11016262065,7,85564289806
442,INSERT,1538,2,2,2025-05-12 19:18:36.375331,2,40817810000205704735,40817810000559627573,,,,,,,,,,,1,2025-01-26,Автотестовая транзакция,23623.65,2,3,5,91875152367,11,82689593299
443,INSERT,1539,2,2,2025-05-12 19:18:36.375331,2,40817810000729673630,40817810000390848952,,,,,,,,,,,1,2025-01-27,Автотестовая транзакция,21360.67,7,5,4,23755644167,3,+71565223855
444,INSERT,1540,2,2,2025-05-12 19:18:36.375331,2,40817810000922934763,40817810000467127448,,,,,,,,,,,1,2025-01-28,Автотестовая транзакция,20992.09,5,5,3,80761861983,11,+77737395474
445,INSERT,1541,1,1,2025-05-12 19:18:36.375331,1,40817810000333489311,40817810000988131780,,,,,,,,,,,2,2025-01-29,Автотестовая транзакция,36762.49,2,1,3,77972830292,6,+72080293586
446,INSERT,1542,2,2,2025-05-12 19:18:36.375331,2,40817810000376020764,40817810000230645802,,,,,,,,,,,1,2025-01-30,Автотестовая транзакция,11807.97,3,2,2,89178122149,3,85505301899
447,INSERT,1543,1,2,2025-05-12 19:18:36.375331,2,40817810000330246486,40817810000185174484,,,,,,,,,,,2,2025-01-31,Автотестовая транзакция,39833.43,3,2,3,40812328475,4,+76374876714
448,INSERT,1544,1,2,2025-05-12 19:18:36.375331,2,40817810000140534589,40817810000609823566,,,,,,,,,,,1,2025-02-01,Автотестовая транзакция,35670.37,6,1,2,95546817332,7,86063292985
449,INSERT,1545,2,1,2025-05-12 19:18:36.375331,1,40817810000270084119,40817810000978297607,,,,,,,,,,,1,2025-02-02,Автотестовая транзакция,4203.79,3,3,2,47109111962,9,+73972632417
450,INSERT,1546,1,1,2025-05-12 19:18:36.375331,1,40817810000723231563,40817810000408759418,,,,,,,,,,,1,2025-02-03,Автотестовая транзакция,30186.14,3,4,2,56385138020,3,84905764496
451,INSERT,1547,2,1,2025-05-12 19:18:36.375331,1,40817810000717740308,40817810000003689291,,,,,,,,,,,2,2025-02-04,Автотестовая транзакция,40826.43,7,2,3,49397508490,11,81951985717
452,INSERT,1548,2,1,2025-05-12 19:18:36.375331,1,40817810000046805118,40817810000733234586,,,,,,,,,,,2,2025-02-05,Автотестовая транзакция,31367.93,6,4,4,81434909130,8,87908735315
453,INSERT,1549,1,2,2025-05-12 19:18:36.375331,2,40817810000015465385,40817810000537256837,,,,,,,,,,,2,2025-02-06,Автотестовая транзакция,26171.41,6,3,4,42114873427,9,+73489559746
454,INSERT,1550,1,1,2025-05-12 19:18:36.375331,1,40817810000222110774,40817810000637450185,,,,,,,,,,,2,2025-02-07,Автотестовая транзакция,28431.96,5,5,3,26273846264,8,+75830325549
455,INSERT,1551,2,1,2025-05-12 19:18:36.375331,1,40817810000771593925,40817810000655012890,,,,,,,,,,,2,2025-02-08,Автотестовая транзакция,39939.40,7,3,4,38110994172,7,81173823264
456,INSERT,1552,2,1,2025-05-12 19:18:36.375331,1,40817810000684110147,40817810000165444591,,,,,,,,,,,1,2025-02-09,Автотестовая транзакция,13739.00,4,1,4,18730850386,11,+77432744422
457,INSERT,1553,2,1,2025-05-12 19:18:36.375331,1,40817810000593869303,40817810000192115973,,,,,,,,,,,2,2025-02-10,Автотестовая транзакция,47508.68,2,4,2,85285619104,10,82701064558
458,INSERT,1554,1,2,2025-05-12 19:18:36.375331,2,40817810000188281046,40817810000847894230,,,,,,,,,,,1,2025-02-11,Автотестовая транзакция,38953.64,5,3,3,66864077456,10,81651731956
459,INSERT,1555,1,1,2025-05-12 19:18:36.375331,1,40817810000760173476,40817810000787853906,,,,,,,,,,,2,2025-02-12,Автотестовая транзакция,46124.04,7,2,1,57609146000,9,88542794937
460,INSERT,1556,2,2,2025-05-12 19:18:36.375331,2,40817810000416454411,40817810000618136714,,,,,,,,,,,2,2025-02-13,Автотестовая транзакция,22191.37,4,3,4,99000283703,5,81006916139
461,INSERT,1557,2,1,2025-05-12 19:18:36.375331,1,40817810000136420418,40817810000929692621,,,,,,,,,,,1,2025-02-14,Автотестовая транзакция,21569.30,1,2,3,81081603177,1,82931962460
462,INSERT,1558,1,2,2025-05-12 19:18:36.375331,2,40817810000790316518,40817810000636010618,,,,,,,,,,,1,2025-02-15,Автотестовая транзакция,24056.27,4,4,5,62759307865,6,+77352815641
463,INSERT,1559,1,1,2025-05-12 19:18:36.375331,1,40817810000451616090,40817810000514198380,,,,,,,,,,,1,2025-02-16,Автотестовая транзакция,14051.20,4,3,4,10046824449,5,80688063895
464,INSERT,1560,1,1,2025-05-12 19:18:36.375331,1,40817810000977734931,40817810000054106721,,,,,,,,,,,2,2025-02-17,Автотестовая транзакция,32404.49,4,3,2,96011358276,8,+77344252165
465,INSERT,1561,2,1,2025-05-12 19:18:36.375331,1,40817810000464420951,40817810000202949361,,,,,,,,,,,1,2025-02-18,Автотестовая транзакция,46673.50,2,3,4,58629086263,8,85743156680
466,INSERT,1562,2,2,2025-05-12 19:18:36.375331,2,40817810000269883398,40817810000648511566,,,,,,,,,,,1,2025-02-19,Автотестовая транзакция,17860.09,2,4,3,52441512439,10,+77550176362
467,INSERT,1563,1,2,2025-05-12 19:18:36.375331,2,40817810000700516221,40817810000474858915,,,,,,,,,,,1,2025-02-20,Автотестовая транзакция,5852.19,3,3,1,42568303947,10,88387213999
468,INSERT,1564,1,2,2025-05-12 19:18:36.375331,2,40817810000002726973,40817810000652751554,,,,,,,,,,,1,2025-02-21,Автотестовая транзакция,7440.42,2,3,3,10988125800,10,+72691921637
469,INSERT,1565,1,2,2025-05-12 19:18:36.375331,2,40817810000426012900,40817810000196784622,,,,,,,,,,,2,2025-02-22,Автотестовая транзакция,5286.98,4,5,4,95708759086,11,+74850937408
470,INSERT,1566,2,2,2025-05-12 19:18:36.375331,2,40817810000760535181,40817810000865156300,,,,,,,,,,,1,2025-02-23,Автотестовая транзакция,16260.16,5,1,4,22922196307,7,+77303465619
471,INSERT,1567,2,1,2025-05-12 19:18:36.375331,1,40817810000433121245,40817810000331986526,,,,,,,,,,,2,2025-02-24,Автотестовая транзакция,4462.19,5,3,4,51089400523,8,+77813517841
472,INSERT,1568,1,1,2025-05-12 19:18:36.375331,1,40817810000887896038,40817810000771487958,,,,,,,,,,,2,2025-02-25,Автотестовая транзакция,46694.59,3,3,1,41431370093,10,+78161985344
473,INSERT,1569,2,2,2025-05-12 19:18:36.375331,2,40817810000626737240,40817810000987301770,,,,,,,,,,,2,2025-02-26,Автотестовая транзакция,14945.72,6,3,4,50489260195,12,81610473813
474,INSERT,1570,2,2,2025-05-12 19:18:36.375331,2,40817810000602024740,40817810000004362609,,,,,,,,,,,2,2025-02-27,Автотестовая транзакция,39131.01,3,4,3,74648103748,5,82471034927
475,INSERT,1571,1,2,2025-05-12 19:18:36.375331,2,40817810000919973127,40817810000598931145,,,,,,,,,,,2,2025-02-28,Автотестовая транзакция,6414.70,7,2,1,45345264924,5,+73942524252
476,INSERT,1572,1,1,2025-05-12 19:18:36.375331,1,40817810000657872164,40817810000345835826,,,,,,,,,,,1,2025-03-01,Автотестовая транзакция,10246.63,4,3,2,27330237094,7,+71060335888
477,INSERT,1573,2,1,2025-05-12 19:18:36.375331,1,40817810000437806815,40817810000968000595,,,,,,,,,,,1,2025-03-02,Автотестовая транзакция,50982.47,5,3,1,97247657505,9,86864673643
478,INSERT,1574,2,2,2025-05-12 19:18:36.375331,2,40817810000879998680,40817810000896881821,,,,,,,,,,,1,2025-03-03,Автотестовая транзакция,8009.88,5,3,2,30278115473,3,82731833889
479,INSERT,1575,2,1,2025-05-12 19:18:36.375331,1,40817810000543482020,40817810000604450592,,,,,,,,,,,2,2025-03-04,Автотестовая транзакция,20499.04,3,5,4,73554755204,9,+77027808173
480,INSERT,1576,2,2,2025-05-12 19:18:36.375331,2,40817810000354090358,40817810000323688675,,,,,,,,,,,1,2025-03-05,Автотестовая транзакция,25094.84,2,3,3,99356522557,12,87334887548
481,INSERT,1577,1,2,2025-05-12 19:18:36.375331,2,40817810000352608301,40817810000182938937,,,,,,,,,,,1,2025-03-06,Автотестовая транзакция,42847.96,2,5,3,58870125818,10,+70232967314
482,INSERT,1578,2,2,2025-05-12 19:18:36.375331,2,40817810000759745027,40817810000482262689,,,,,,,,,,,2,2025-03-07,Автотестовая транзакция,20813.47,6,3,4,35267112008,8,88690807767
483,INSERT,1579,2,1,2025-05-12 19:18:36.375331,1,40817810000663249243,40817810000813657721,,,,,,,,,,,2,2025-03-08,Автотестовая транзакция,5683.33,5,3,1,96085562568,8,+72481021416
484,INSERT,1580,1,2,2025-05-12 19:18:36.375331,2,40817810000602605803,40817810000345104262,,,,,,,,,,,2,2025-03-09,Автотестовая транзакция,18193.88,7,3,1,97316312513,4,84378263577
485,INSERT,1581,2,2,2025-05-12 19:18:36.375331,2,40817810000846170681,40817810000044045966,,,,,,,,,,,1,2025-03-10,Автотестовая транзакция,37180.63,2,1,5,54356698309,8,+73001798853
486,INSERT,1582,1,2,2025-05-12 19:18:36.375331,2,40817810000620902832,40817810000590757883,,,,,,,,,,,2,2025-03-11,Автотестовая транзакция,31737.77,7,2,1,99435121661,7,86698099700
487,INSERT,1583,1,2,2025-05-12 19:18:36.375331,2,40817810000276817519,40817810000356206344,,,,,,,,,,,2,2025-03-12,Автотестовая транзакция,11141.16,2,3,5,40262011130,11,88579273680
488,INSERT,1584,2,2,2025-05-12 19:18:36.375331,2,40817810000088856740,40817810000041038269,,,,,,,,,,,1,2025-03-13,Автотестовая транзакция,49458.23,4,2,3,46051551840,5,+70959416000
489,INSERT,1585,1,1,2025-05-12 19:18:36.375331,1,40817810000337494131,40817810000612847334,,,,,,,,,,,1,2025-03-14,Автотестовая транзакция,41600.12,3,3,3,78524096073,10,+72246062578
490,INSERT,1586,2,1,2025-05-12 19:18:36.375331,1,40817810000244480705,40817810000430552978,,,,,,,,,,,1,2025-03-15,Автотестовая транзакция,45807.99,5,3,5,44583230374,4,86153835525
491,INSERT,1587,1,1,2025-05-12 19:18:36.375331,1,40817810000185244415,40817810000994667412,,,,,,,,,,,2,2025-03-16,Автотестовая транзакция,25656.92,2,1,2,54709805956,5,85517361268
492,INSERT,1588,2,1,2025-05-12 19:18:36.375331,1,40817810000135040875,40817810000265646948,,,,,,,,,,,2,2025-03-17,Автотестовая транзакция,41806.45,5,4,1,57732210478,10,85628143668
493,INSERT,1589,2,1,2025-05-12 19:18:36.375331,1,40817810000604937968,40817810000202403304,,,,,,,,,,,1,2025-03-18,Автотестовая транзакция,46127.65,3,3,4,10222348472,6,88804222297
494,INSERT,1590,2,1,2025-05-12 19:18:36.375331,1,40817810000197606399,40817810000441082227,,,,,,,,,,,2,2025-03-19,Автотестовая транзакция,13628.67,3,3,4,78045983594,2,+71256443163
495,INSERT,1591,1,1,2025-05-12 19:18:36.375331,1,40817810000232384101,40817810000726664804,,,,,,,,,,,1,2025-03-20,Автотестовая транзакция,26480.15,6,3,5,57709208131,12,+74876969907
496,INSERT,1592,1,2,2025-05-12 19:18:36.375331,2,40817810000216820086,40817810000394484929,,,,,,,,,,,2,2025-03-21,Автотестовая транзакция,37825.89,5,3,2,26791703536,11,+72163092938
497,INSERT,1593,1,2,2025-05-12 19:18:36.375331,2,40817810000397780683,40817810000106631607,,,,,,,,,,,1,2025-03-22,Автотестовая транзакция,27958.27,7,4,3,66439298245,8,+74109728320
498,INSERT,1594,1,1,2025-05-12 19:18:36.375331,1,40817810000365358346,40817810000346765363,,,,,,,,,,,2,2025-03-23,Автотестовая транзакция,31490.15,5,4,5,90744390074,5,+77642177459
499,INSERT,1595,1,2,2025-05-12 19:18:36.375331,2,40817810000335043693,40817810000384986373,,,,,,,,,,,1,2025-03-24,Автотестовая транзакция,8796.80,5,2,4,81281445229,9,87432022449
500,INSERT,1596,1,2,2025-05-12 19:18:36.375331,2,40817810000733091981,40817810000879202889,,,,,,,,,,,1,2025-03-25,Автотестовая транзакция,4255.41,6,4,4,85137364375,2,+74977746547
501,INSERT,1597,1,1,2025-05-12 19:18:36.375331,1,40817810000458841366,40817810000602048294,,,,,,,,,,,2,2025-03-26,Автотестовая транзакция,21030.38,2,5,3,83335789191,3,82726015970
502,INSERT,1598,1,2,2025-05-12 19:18:36.375331,2,40817810000739958462,40817810000376451177,,,,,,,,,,,2,2025-03-27,Автотестовая транзакция,15850.33,4,3,3,49298555235,8,81846576276
503,INSERT,1599,1,2,2025-05-12 19:18:36.375331,2,40817810000173723223,40817810000875552763,,,,,,,,,,,1,2025-03-28,Автотестовая транзакция,20931.03,5,5,3,29368007494,1,82709417657
504,INSERT,1600,2,2,2025-05-12 19:18:36.375331,2,40817810000338073364,40817810000150394144,,,,,,,,,,,2,2025-03-29,Автотестовая транзакция,10219.91,1,4,1,83644262938,4,+74025047384
505,INSERT,1601,1,1,2025-05-12 19:18:36.375331,1,40817810000782322735,40817810000785785038,,,,,,,,,,,2,2025-03-30,Автотестовая транзакция,38594.55,5,1,1,93503329414,7,+75692321398
506,INSERT,1602,1,1,2025-05-12 19:18:36.375331,1,40817810000011130261,40817810000595486186,,,,,,,,,,,2,2025-03-31,Автотестовая транзакция,6426.39,1,1,1,60133454180,9,80433935710
507,INSERT,1603,2,2,2025-05-12 19:18:36.375331,2,40817810000760728131,40817810000293276212,,,,,,,,,,,2,2025-04-01,Автотестовая транзакция,42366.36,4,4,5,37767261413,7,83614411963
508,INSERT,1604,2,1,2025-05-12 19:18:36.375331,1,40817810000188132746,40817810000833095043,,,,,,,,,,,2,2025-04-02,Автотестовая транзакция,26014.55,3,5,1,38749858745,8,+79209640136
509,INSERT,1605,1,1,2025-05-12 19:18:36.375331,1,40817810000003909256,40817810000936989283,,,,,,,,,,,2,2025-04-03,Автотестовая транзакция,15826.40,4,3,4,60940707814,7,82392413283
510,INSERT,1606,1,2,2025-05-12 19:18:36.375331,2,40817810000664623260,40817810000694529930,,,,,,,,,,,2,2025-04-04,Автотестовая транзакция,13818.45,5,2,3,32006468714,4,+70113026953
511,INSERT,1607,2,1,2025-05-12 19:18:36.375331,1,40817810000855399254,40817810000042934380,,,,,,,,,,,1,2025-04-05,Автотестовая транзакция,21491.56,3,4,3,43300399268,9,88149653850
512,INSERT,1608,2,1,2025-05-12 19:18:36.375331,1,40817810000489561785,40817810000527885921,,,,,,,,,,,2,2025-04-06,Автотестовая транзакция,12538.54,3,2,5,10101221775,7,85242416175
513,INSERT,1609,2,2,2025-05-12 19:18:36.375331,2,40817810000331871637,40817810000251891810,,,,,,,,,,,2,2025-04-07,Автотестовая транзакция,14604.79,2,1,5,78307944457,2,+75662447730
514,INSERT,1610,1,2,2025-05-12 19:18:36.375331,2,40817810000797517354,40817810000996481805,,,,,,,,,,,2,2025-04-08,Автотестовая транзакция,47730.29,1,3,2,20390923397,2,+72337090710
515,INSERT,1611,2,2,2025-05-12 19:18:36.375331,2,40817810000022092295,40817810000468096574,,,,,,,,,,,2,2025-04-09,Автотестовая транзакция,22001.20,3,4,4,93221478690,3,85618051993
516,INSERT,1612,1,1,2025-05-12 19:18:36.375331,1,40817810000319592644,40817810000600304163,,,,,,,,,,,2,2025-04-10,Автотестовая транзакция,6424.88,7,4,3,93080863533,5,84439213512
517,INSERT,1613,2,2,2025-05-12 19:18:36.375331,2,40817810000832917690,40817810000375971499,,,,,,,,,,,2,2025-04-11,Автотестовая транзакция,48603.79,7,3,2,19198547473,8,84018421855
518,INSERT,1614,1,2,2025-05-12 19:18:36.375331,2,40817810000153299369,40817810000480490680,,,,,,,,,,,2,2025-04-12,Автотестовая транзакция,15752.90,1,5,3,48316871988,11,+72476961877
519,INSERT,1615,1,1,2025-05-12 19:18:36.375331,1,40817810000912160781,40817810000691554137,,,,,,,,,,,2,2025-04-13,Автотестовая транзакция,25604.00,4,3,2,90377444359,12,84715594672
520,INSERT,1616,2,2,2025-05-12 19:18:36.375331,2,40817810000666308451,40817810000699804429,,,,,,,,,,,1,2025-04-14,Автотестовая транзакция,5359.67,3,4,5,81423787971,8,+75765096020
521,INSERT,1617,2,2,2025-05-12 19:18:36.375331,2,40817810000787921240,40817810000157253856,,,,,,,,,,,2,2025-04-15,Автотестовая транзакция,46166.48,3,2,3,67613140271,6,+77551201325
522,INSERT,1618,1,2,2025-05-12 19:18:36.375331,2,40817810000585480613,40817810000359724709,,,,,,,,,,,2,2025-04-16,Автотестовая транзакция,28633.02,4,5,2,83691218549,3,+72389822076
523,INSERT,1619,1,2,2025-05-12 19:18:36.375331,2,40817810000159351159,40817810000565455811,,,,,,,,,,,1,2025-04-17,Автотестовая транзакция,49829.01,2,5,2,17433613518,11,+75076351428
